Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507202250,Central Pier,East,19,37
202507202250,Chek Lap Kok,East,26,37
202507202250,Cheung Chau,Southeast,39,44
202507202250,Cheung Chau Beach,East,23,33
202507202250,Green Island,Southeast,30,49
202507202250,Hong Kong Sea School,N/A,N/A,N/A
202507202250,Kai Tak,East,22,35
202507202250,King's Park,East,19,34
202507202250,Lamma Island,Southeast,28,42
202507202250,Lau Fau Shan,Southeast,18,27
202507202250,Ngong Ping,N/A,40,76
202507202250,North Point,East,9,29
202507202250,Peng Chau,Southeast,24,35
202507202250,Sai Kung,Southeast,23,33
202507202250,Sha Chau,Southeast,24,36
202507202250,Sha Tin,Southeast,12,41
202507202250,Shek Kong,Southeast,N/A,N/A
202507202250,Stanley,N/A,N/A,N/A
202507202250,Star Ferry,Southeast,25,35
202507202250,Ta Kwu Ling,East,15,29
202507202250,Tai Mei Tuk,East,23,34
202507202250,Tai Po Kau,Southeast,19,30
202507202250,Tap Mun,Southeast,33,37
202507202250,Tate's Cairn,South,33,53
202507202250,Tseung Kwan O,Southeast,15,30
202507202250,Tsing Yi,East,15,26
202507202250,Tuen Mun,Southeast,19,35
202507202250,Waglan Island,Southeast,37,40
202507202250,Wetland Park,Southeast,8,17
202507202250,Wong Chuk Hang,Variable,11,29
