Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201530,Central Pier,East,26,39
202507201530,Chek Lap Kok,East,40,62
202507201530,Cheung Chau,Southeast,57,74
202507201530,Cheung Chau Beach,East,50,64
202507201530,Green Island,Southeast,40,66
202507201530,Hong Kong Sea School,N/A,N/A,N/A
202507201530,Kai Tak,Southeast,32,50
202507201530,King's Park,East,27,55
202507201530,Lamma Island,East,40,59
202507201530,Lau Fau Shan,East,28,46
202507201530,Ngong Ping,N/A,77,116
202507201530,North Point,East,26,37
202507201530,Peng Chau,East,36,60
202507201530,Sai Kung,East,31,51
202507201530,Sha Chau,East,47,64
202507201530,Sha Tin,Variable,10,31
202507201530,Shek Kong,Southeast,N/A,N/A
202507201530,Stanley,N/A,N/A,N/A
202507201530,Star Ferry,East,33,60
202507201530,Ta Kwu Ling,East,26,65
202507201530,Tai Mei Tuk,East,65,81
202507201530,Tai Po Kau,East,55,68
202507201530,Tap Mun,East,68,81
202507201530,Tate's Cairn,South,33,59
202507201530,Tseung Kwan O,Southeast,18,33
202507201530,Tsing Yi,East,21,40
202507201530,Tuen Mun,Northeast,13,45
202507201530,Waglan Island,Southeast,47,58
202507201530,Wetland Park,East,12,37
202507201530,Wong Chuk Hang,Variable,13,32
