Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200350,Central Pier,West,21,29
202507200350,Chek Lap Kok,Northwest,35,44
202507200350,Cheung Chau,Northwest,45,68
202507200350,Cheung Chau Beach,West,16,38
202507200350,Green Island,Northwest,50,59
202507200350,Hong Kong Sea School,North,17,34
202507200350,Kai Tak,Northwest,24,48
202507200350,King's Park,Northwest,19,36
202507200350,Lamma Island,Northwest,38,44
202507200350,Lau Fau Shan,Northwest,26,33
202507200350,Ngong Ping,Variable,18,43
202507200350,North Point,Northwest,21,37
202507200350,Peng Chau,Northwest,38,53
202507200350,Sai Kung,North,29,52
202507200350,Sha Chau,Variable,16,40
202507200350,Sha Tin,Northeast,8,18
202507200350,Shek Kong,Northwest,N/A,N/A
202507200350,Stanley,N/A,N/A,N/A
202507200350,Star Ferry,West,18,27
202507200350,Ta Kwu Ling,North,4,9
202507200350,Tai Mei Tuk,Variable,28,60
202507200350,Tai Po Kau,West,15,35
202507200350,Tap Mun,North,18,31
202507200350,Tate's Cairn,North,54,66
202507200350,Tseung Kwan O,North,19,41
202507200350,Tsing Yi,Northwest,12,25
202507200350,Tuen Mun,Variable,8,22
202507200350,Waglan Island,Northwest,50,64
202507200350,Wetland Park,Northwest,4,12
202507200350,Wong Chuk Hang,West,7,22
