Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200830,Central Pier,Northeast,24,53
202507200830,Chek Lap Kok,North,53,71
202507200830,Cheung Chau,North,54,89
202507200830,Cheung Chau Beach,Northeast,35,70
202507200830,Green Island,North,64,87
202507200830,Hong Kong Sea School,Northeast,45,78
202507200830,Kai Tak,North,25,53
202507200830,King's Park,Northeast,32,78
202507200830,Lamma Island,North,21,52
202507200830,Lau Fau Shan,North,55,82
202507200830,Ngong Ping,N/A,49,87
202507200830,North Point,Northeast,33,61
202507200830,Peng Chau,North,45,72
202507200830,Sai Kung,North,53,81
202507200830,Sha Chau,North,62,80
202507200830,Sha Tin,North,25,55
202507200830,Shek Kong,Northeast,N/A,N/A
202507200830,Stanley,N/A,N/A,N/A
202507200830,Star Ferry,Northwest,9,30
202507200830,Ta Kwu Ling,Northeast,30,62
202507200830,Tai Mei Tuk,Northeast,53,86
202507200830,Tai Po Kau,North,35,72
202507200830,Tap Mun,Northeast,41,82
202507200830,Tate's Cairn,North,81,109
202507200830,Tseung Kwan O,North,24,63
202507200830,Tsing Yi,Northwest,32,54
202507200830,Tuen Mun,North,17,44
202507200830,Waglan Island,North,102,119
202507200830,Wetland Park,North,10,30
202507200830,Wong Chuk Hang,Northwest,13,49
