Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200650,Central Pier,Northwest,26,37
202507200650,Chek Lap Kok,North,49,65
202507200650,Cheung Chau,Northwest,56,84
202507200650,Cheung Chau Beach,Northeast,22,48
202507200650,Green Island,North,56,73
202507200650,Hong Kong Sea School,North,28,62
202507200650,Kai Tak,Northwest,27,55
202507200650,King's Park,North,30,61
202507200650,Lamma Island,North,46,61
202507200650,Lau Fau Shan,North,46,64
202507200650,Ngong Ping,N/A,42,75
202507200650,North Point,North,30,48
202507200650,Peng Chau,Northwest,49,74
202507200650,Sai Kung,North,42,68
202507200650,Sha Chau,North,51,67
202507200650,Sha Tin,North,21,42
202507200650,Shek Kong,North,N/A,N/A
202507200650,Stanley,N/A,N/A,N/A
202507200650,Star Ferry,Northwest,12,41
202507200650,Ta Kwu Ling,Northeast,15,32
202507200650,Tai Mei Tuk,North,37,61
202507200650,Tai Po Kau,Northwest,22,38
202507200650,Tap Mun,North,30,55
202507200650,Tate's Cairn,North,84,114
202507200650,Tseung Kwan O,North,25,51
202507200650,Tsing Yi,Northwest,31,61
202507200650,Tuen Mun,North,10,30
202507200650,Waglan Island,North,75,88
202507200650,Wetland Park,North,4,32
202507200650,Wong Chuk Hang,Variable,12,29
