Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201200,Central Pier,East,48,76
202507201200,Chek Lap Kok,East,85,117
202507201200,Cheung Chau,East,104,154
202507201200,Cheung Chau Beach,East,112,140
202507201200,Green Island,East,59,95
202507201200,Hong Kong Sea School,Southwest,49,98
202507201200,Kai Tak,East,38,75
202507201200,King's Park,East,38,87
202507201200,Lamma Island,East,66,100
202507201200,Lau Fau Shan,East,49,85
202507201200,Ngong Ping,N/A,149,229
202507201200,North Point,East,54,80
202507201200,Peng Chau,East,86,110
202507201200,Sai Kung,East,41,72
202507201200,Sha Chau,East,67,100
202507201200,Sha Tin,Northeast,19,51
202507201200,Shek Kong,East,N/A,N/A
202507201200,Stanley,N/A,N/A,N/A
202507201200,Star Ferry,East,58,90
202507201200,Ta Kwu Ling,East,40,71
202507201200,Tai Mei Tuk,East,94,115
202507201200,Tai Po Kau,East,67,90
202507201200,Tap Mun,East,96,125
202507201200,Tate's Cairn,Southeast,80,109
202507201200,Tseung Kwan O,East,21,46
202507201200,Tsing Yi,East,36,66
202507201200,Tuen Mun,Northeast,14,32
202507201200,Waglan Island,East,84,98
202507201200,Wetland Park,East,24,63
202507201200,Wong Chuk Hang,East,39,84
