Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507202150,Central Pier,East,17,29
202507202150,Chek Lap Kok,East,28,42
202507202150,Cheung Chau,Southeast,46,52
202507202150,Cheung Chau Beach,East,35,41
202507202150,Green Island,Southeast,32,49
202507202150,Hong Kong Sea School,N/A,N/A,N/A
202507202150,Kai Tak,East,22,35
202507202150,King's Park,East,17,35
202507202150,Lamma Island,Southeast,30,44
202507202150,Lau Fau Shan,Southeast,16,40
202507202150,Ngong Ping,N/A,51,100
202507202150,North Point,East,10,26
202507202150,Peng Chau,East,22,41
202507202150,Sai Kung,Southeast,30,40
202507202150,Sha Chau,Southeast,34,43
202507202150,Sha Tin,Southeast,17,30
202507202150,Shek Kong,East,N/A,N/A
202507202150,Stanley,N/A,N/A,N/A
202507202150,Star Ferry,East,25,34
202507202150,Ta Kwu Ling,Southeast,14,26
202507202150,Tai Mei Tuk,East,23,32
202507202150,Tai Po Kau,Southeast,21,35
202507202150,Tap Mun,East,42,49
202507202150,Tate's Cairn,South,29,47
202507202150,Tseung Kwan O,Variable,14,33
202507202150,Tsing Yi,East,21,36
202507202150,Tuen Mun,Southeast,19,44
202507202150,Waglan Island,Southeast,44,48
202507202150,Wetland Park,Southeast,10,23
202507202150,Wong Chuk Hang,East,12,29
