Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507202320,Central Pier,Southeast,17,33
202507202320,Chek Lap Kok,East,25,35
202507202320,Cheung Chau,Southeast,40,44
202507202320,Cheung Chau Beach,East,23,39
202507202320,Green Island,East,30,49
202507202320,Hong Kong Sea School,N/A,N/A,N/A
202507202320,Kai Tak,East,24,51
202507202320,King's Park,East,17,30
202507202320,Lamma Island,Southeast,22,33
202507202320,Lau Fau Shan,Southeast,14,26
202507202320,Ngong Ping,N/A,57,98
202507202320,North Point,East,10,20
202507202320,Peng Chau,Southeast,23,35
202507202320,Sai Kung,Southeast,23,35
202507202320,Sha Chau,Southeast,28,42
202507202320,Sha Tin,Southeast,18,30
202507202320,Shek Kong,Southeast,N/A,N/A
202507202320,Stanley,N/A,N/A,N/A
202507202320,Star Ferry,Southeast,23,34
202507202320,Ta Kwu Ling,East,11,20
202507202320,Tai Mei Tuk,East,19,30
202507202320,Tai Po Kau,Southeast,15,26
202507202320,Tap Mun,Southeast,28,33
202507202320,Tate's Cairn,South,27,45
202507202320,Tseung Kwan O,Southeast,15,36
202507202320,Tsing Yi,Southeast,19,34
202507202320,Tuen Mun,Southeast,23,42
202507202320,Waglan Island,East,41,50
202507202320,Wetland Park,East,3,8
202507202320,Wong Chuk Hang,East,15,33
