Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201730,Central Pier,East,23,42
202507201730,Chek Lap Kok,East,42,57
202507201730,Cheung Chau,Southeast,55,63
202507201730,Cheung Chau Beach,East,48,61
202507201730,Green Island,East,40,62
202507201730,Hong Kong Sea School,N/A,N/A,N/A
202507201730,Kai Tak,East,29,51
202507201730,King's Park,East,25,39
202507201730,Lamma Island,Southeast,31,50
202507201730,Lau Fau Shan,Southeast,17,35
202507201730,Ngong Ping,N/A,69,93
202507201730,North Point,East,25,41
202507201730,Peng Chau,East,25,46
202507201730,Sai Kung,Southeast,28,46
202507201730,Sha Chau,Southeast,50,73
202507201730,Sha Tin,Southeast,19,38
202507201730,Shek Kong,East,N/A,N/A
202507201730,Stanley,N/A,N/A,N/A
202507201730,Star Ferry,East,26,41
202507201730,Ta Kwu Ling,East,21,41
202507201730,Tai Mei Tuk,East,37,48
202507201730,Tai Po Kau,Southeast,26,36
202507201730,Tap Mun,East,49,58
202507201730,Tate's Cairn,Southeast,36,69
202507201730,Tseung Kwan O,Southeast,15,34
202507201730,Tsing Yi,Southeast,19,39
202507201730,Tuen Mun,Southeast,19,41
202507201730,Waglan Island,East,43,49
202507201730,Wetland Park,Southeast,5,14
202507201730,Wong Chuk Hang,East,11,30
