Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201820,Central Pier,Southeast,24,44
202507201820,Chek Lap Kok,East,33,54
202507201820,Cheung Chau,Southeast,51,57
202507201820,Cheung Chau Beach,East,44,56
202507201820,Green Island,East,30,51
202507201820,Hong Kong Sea School,N/A,N/A,N/A
202507201820,Kai Tak,East,31,49
202507201820,King's Park,East,20,39
202507201820,Lamma Island,Southeast,28,45
202507201820,Lau Fau Shan,Southeast,24,38
202507201820,Ngong Ping,N/A,65,120
202507201820,North Point,East,23,37
202507201820,Peng Chau,East,31,53
202507201820,Sai Kung,Southeast,32,50
202507201820,Sha Chau,Southeast,44,71
202507201820,Sha Tin,East,15,45
202507201820,Shek Kong,East,N/A,N/A
202507201820,Stanley,N/A,N/A,N/A
202507201820,Star Ferry,East,23,30
202507201820,Ta Kwu Ling,East,19,33
202507201820,Tai Mei Tuk,East,33,43
202507201820,Tai Po Kau,Southeast,30,57
202507201820,Tap Mun,Southeast,48,54
202507201820,Tate's Cairn,Southeast,44,72
202507201820,Tseung Kwan O,Southeast,14,29
202507201820,Tsing Yi,Southeast,19,35
202507201820,Tuen Mun,Southeast,15,37
202507201820,Waglan Island,East,51,57
202507201820,Wetland Park,Southeast,9,25
202507201820,Wong Chuk Hang,Variable,12,27
