Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201710,Central Pier,Southeast,23,45
202507201710,Chek Lap Kok,East,42,64
202507201710,Cheung Chau,Southeast,59,67
202507201710,Cheung Chau Beach,East,54,64
202507201710,Green Island,East,35,51
202507201710,Hong Kong Sea School,N/A,N/A,N/A
202507201710,Kai Tak,East,25,40
202507201710,King's Park,East,24,39
202507201710,Lamma Island,Southeast,36,55
202507201710,Lau Fau Shan,East,21,41
202507201710,Ngong Ping,N/A,68,101
202507201710,North Point,East,20,33
202507201710,Peng Chau,East,27,54
202507201710,Sai Kung,Southeast,28,38
202507201710,Sha Chau,Southeast,46,66
202507201710,Sha Tin,Southeast,14,30
202507201710,Shek Kong,East,N/A,N/A
202507201710,Stanley,N/A,N/A,N/A
202507201710,Star Ferry,East,28,41
202507201710,Ta Kwu Ling,East,18,40
202507201710,Tai Mei Tuk,East,37,45
202507201710,Tai Po Kau,Southeast,23,40
202507201710,Tap Mun,East,51,60
202507201710,Tate's Cairn,Southeast,42,66
202507201710,Tseung Kwan O,Southeast,21,38
202507201710,Tsing Yi,East,23,40
202507201710,Tuen Mun,East,14,43
202507201710,Waglan Island,East,41,47
202507201710,Wetland Park,East,5,23
202507201710,Wong Chuk Hang,Southeast,19,54
