Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201420,Central Pier,East,32,52
202507201420,Chek Lap Kok,East,44,63
202507201420,Cheung Chau,Southeast,84,92
202507201420,Cheung Chau Beach,East,33,71
202507201420,Green Island,Southeast,46,71
202507201420,Hong Kong Sea School,N/A,N/A,N/A
202507201420,Kai Tak,East,35,60
202507201420,King's Park,Southeast,29,56
202507201420,Lamma Island,Southeast,42,62
202507201420,Lau Fau Shan,East,33,54
202507201420,Ngong Ping,N/A,90,130
202507201420,North Point,Northeast,5,22
202507201420,Peng Chau,East,38,75
202507201420,Sai Kung,Southeast,29,51
202507201420,Sha Chau,Southeast,57,80
202507201420,Sha Tin,East,16,37
202507201420,Shek Kong,East,N/A,N/A
202507201420,Stanley,N/A,N/A,N/A
202507201420,Star Ferry,East,42,70
202507201420,Ta Kwu Ling,East,27,54
202507201420,Tai Mei Tuk,East,66,86
202507201420,Tai Po Kau,East,56,76
202507201420,Tap Mun,East,80,96
202507201420,Tate's Cairn,Southeast,42,64
202507201420,Tseung Kwan O,Southeast,21,40
202507201420,Tsing Yi,Southeast,29,50
202507201420,Tuen Mun,Southeast,26,65
202507201420,Waglan Island,Southeast,57,65
202507201420,Wetland Park,East,19,49
202507201420,Wong Chuk Hang,East,18,39
