Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200230,Central Pier,West,17,22
202507200230,Chek Lap Kok,Northwest,18,23
202507200230,Cheung Chau,Northwest,30,46
202507200230,Cheung Chau Beach,East,12,27
202507200230,Green Island,Northwest,37,42
202507200230,Hong Kong Sea School,Northeast,4,14
202507200230,Kai Tak,Northwest,14,34
202507200230,King's Park,Northwest,13,35
202507200230,Lamma Island,Northwest,24,35
202507200230,Lau Fau Shan,Northwest,20,24
202507200230,Ngong Ping,Variable,18,41
202507200230,North Point,West,5,11
202507200230,Peng Chau,Northwest,35,47
202507200230,Sai Kung,North,19,33
202507200230,Sha Chau,Variable,14,23
202507200230,Sha Tin,Northeast,6,14
202507200230,Shek Kong,Northwest,N/A,N/A
202507200230,Stanley,N/A,N/A,N/A
202507200230,Star Ferry,West,16,24
202507200230,Ta Kwu Ling,Northwest,1,4
202507200230,Tai Mei Tuk,West,9,18
202507200230,Tai Po Kau,West,6,15
202507200230,Tap Mun,Northwest,15,23
202507200230,Tate's Cairn,North,42,51
202507200230,Tseung Kwan O,North,12,25
202507200230,Tsing Yi,Northwest,10,20
202507200230,Tuen Mun,North,6,19
202507200230,Waglan Island,Northwest,37,47
202507200230,Wetland Park,Northwest,3,10
202507200230,Wong Chuk Hang,Northwest,9,26
