Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201500,Central Pier,Southeast,29,49
202507201500,Chek Lap Kok,East,41,70
202507201500,Cheung Chau,Southeast,68,83
202507201500,Cheung Chau Beach,East,50,70
202507201500,Green Island,Southeast,36,64
202507201500,Hong Kong Sea School,N/A,N/A,N/A
202507201500,Kai Tak,East,26,44
202507201500,King's Park,East,30,58
202507201500,Lamma Island,Southeast,38,59
202507201500,Lau Fau Shan,East,23,36
202507201500,Ngong Ping,N/A,78,122
202507201500,North Point,East,17,38
202507201500,Peng Chau,East,33,59
202507201500,Sai Kung,East,42,60
202507201500,Sha Chau,Southeast,50,73
202507201500,Sha Tin,Variable,5,15
202507201500,Shek Kong,East,N/A,N/A
202507201500,Stanley,N/A,N/A,N/A
202507201500,Star Ferry,East,33,53
202507201500,Ta Kwu Ling,East,26,58
202507201500,Tai Mei Tuk,East,69,91
202507201500,Tai Po Kau,East,53,76
202507201500,Tap Mun,East,64,75
202507201500,Tate's Cairn,Southeast,42,72
202507201500,Tseung Kwan O,Variable,10,34
202507201500,Tsing Yi,Southeast,24,50
202507201500,Tuen Mun,Southeast,22,56
202507201500,Waglan Island,Southeast,46,60
202507201500,Wetland Park,East,12,33
202507201500,Wong Chuk Hang,Variable,15,34
