Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201100,Central Pier,East,75,108
202507201100,Chek Lap Kok,Northeast,61,85
202507201100,Cheung Chau,Northeast,109,143
202507201100,Cheung Chau Beach,Northeast,119,153
202507201100,Green Island,Northeast,115,145
202507201100,Hong Kong Sea School,Southwest,76,135
202507201100,Kai Tak,East,41,92
202507201100,King's Park,Northeast,44,116
202507201100,Lamma Island,East,63,116
202507201100,Lau Fau Shan,Northeast,50,81
202507201100,Ngong Ping,N/A,127,159
202507201100,North Point,East,75,106
202507201100,Peng Chau,Northeast,101,148
202507201100,Sai Kung,Northeast,71,98
202507201100,Sha Chau,North,71,113
202507201100,Sha Tin,Northeast,29,81
202507201100,Shek Kong,Northeast,N/A,N/A
202507201100,Stanley,N/A,N/A,N/A
202507201100,Star Ferry,East,38,62
202507201100,Ta Kwu Ling,East,40,87
202507201100,Tai Mei Tuk,East,95,120
202507201100,Tai Po Kau,East,72,99
202507201100,Tap Mun,East,103,134
202507201100,Tate's Cairn,East,89,125
202507201100,Tseung Kwan O,Northeast,24,64
202507201100,Tsing Yi,Southeast,36,95
202507201100,Tuen Mun,North,37,106
202507201100,Waglan Island,East,111,132
202507201100,Wetland Park,Northeast,25,67
202507201100,Wong Chuk Hang,East,51,96
