Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200940,Central Pier,East,57,120
202507200940,Chek Lap Kok,North,63,83
202507200940,Cheung Chau,North,93,128
202507200940,Cheung Chau Beach,Northeast,77,111
202507200940,Green Island,Northeast,116,150
202507200940,Hong Kong Sea School,Northeast,92,139
202507200940,Kai Tak,Northeast,50,122
202507200940,King's Park,Northeast,53,141
202507200940,Lamma Island,Northeast,47,105
202507200940,Lau Fau Shan,Northeast,69,93
202507200940,Ngong Ping,N/A,68,117
202507200940,North Point,Northeast,79,120
202507200940,Peng Chau,Northeast,82,117
202507200940,Sai Kung,Northeast,73,113
202507200940,Sha Chau,North,72,96
202507200940,Sha Tin,Northeast,36,83
202507200940,Shek Kong,Northeast,N/A,N/A
202507200940,Stanley,N/A,N/A,N/A
202507200940,Star Ferry,Variable,27,86
202507200940,Ta Kwu Ling,Northeast,40,75
202507200940,Tai Mei Tuk,East,82,115
202507200940,Tai Po Kau,Northeast,54,79
202507200940,Tap Mun,East,85,111
202507200940,Tate's Cairn,Northeast,113,138
202507200940,Tseung Kwan O,Northeast,47,118
202507200940,Tsing Yi,Variable,23,81
202507200940,Tuen Mun,North,18,51
202507200940,Waglan Island,Northeast,131,149
202507200940,Wetland Park,North,9,27
202507200940,Wong Chuk Hang,East,43,109
