Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201930,Central Pier,Southeast,23,45
202507201930,Chek Lap Kok,East,34,48
202507201930,Cheung Chau,Southeast,59,68
202507201930,Cheung Chau Beach,East,52,65
202507201930,Green Island,East,31,48
202507201930,Hong Kong Sea School,N/A,N/A,N/A
202507201930,Kai Tak,East,30,53
202507201930,King's Park,Southeast,24,58
202507201930,Lamma Island,Southeast,35,53
202507201930,Lau Fau Shan,East,21,37
202507201930,Ngong Ping,N/A,66,103
202507201930,North Point,East,18,35
202507201930,Peng Chau,East,27,46
202507201930,Sai Kung,Southeast,27,46
202507201930,Sha Chau,Southeast,42,58
202507201930,Sha Tin,Southeast,15,30
202507201930,Shek Kong,East,N/A,N/A
202507201930,Stanley,N/A,N/A,N/A
202507201930,Star Ferry,East,31,48
202507201930,Ta Kwu Ling,East,19,36
202507201930,Tai Mei Tuk,East,38,49
202507201930,Tai Po Kau,Southeast,27,45
202507201930,Tap Mun,East,39,44
202507201930,Tate's Cairn,Southeast,37,64
202507201930,Tseung Kwan O,Southeast,18,36
202507201930,Tsing Yi,East,25,52
202507201930,Tuen Mun,Southeast,19,57
202507201930,Waglan Island,East,44,48
202507201930,Wetland Park,East,8,22
202507201930,Wong Chuk Hang,East,12,35
