Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507202350,Central Pier,East,18,33
202507202350,Chek Lap Kok,East,22,34
202507202350,Cheung Chau,Southeast,36,41
202507202350,Cheung Chau Beach,East,25,37
202507202350,Green Island,Southeast,26,42
202507202350,Hong Kong Sea School,N/A,N/A,N/A
202507202350,Kai Tak,Southeast,23,34
202507202350,King's Park,East,18,33
202507202350,Lamma Island,Southeast,25,40
202507202350,Lau Fau Shan,East,12,18
202507202350,Ngong Ping,N/A,35,94
202507202350,North Point,East,12,27
202507202350,Peng Chau,Southeast,21,32
202507202350,Sai Kung,Southeast,19,30
202507202350,Sha Chau,Southeast,23,33
202507202350,Sha Tin,South,17,30
202507202350,Shek Kong,East,N/A,N/A
202507202350,Stanley,N/A,N/A,N/A
202507202350,Star Ferry,East,25,39
202507202350,Ta Kwu Ling,East,13,25
202507202350,Tai Mei Tuk,East,24,33
202507202350,Tai Po Kau,Southeast,14,25
202507202350,Tap Mun,N/A,N/A,N/A
202507202350,Tate's Cairn,South,27,50
202507202350,Tseung Kwan O,Southeast,10,19
202507202350,Tsing Yi,Southeast,19,32
202507202350,Tuen Mun,Southeast,17,30
202507202350,Waglan Island,Southeast,34,38
202507202350,Wetland Park,East,1,7
202507202350,Wong Chuk Hang,East,10,23
