Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507202220,Central Pier,East,21,44
202507202220,Chek Lap Kok,Southeast,27,40
202507202220,Cheung Chau,Southeast,33,40
202507202220,Cheung Chau Beach,East,25,41
202507202220,Green Island,Southeast,29,48
202507202220,Hong Kong Sea School,N/A,N/A,N/A
202507202220,Kai Tak,Southeast,18,30
202507202220,King's Park,East,19,35
202507202220,Lamma Island,Southeast,24,39
202507202220,Lau Fau Shan,Southeast,16,44
202507202220,Ngong Ping,N/A,27,67
202507202220,North Point,East,12,19
202507202220,Peng Chau,Southeast,22,37
202507202220,Sai Kung,Southeast,22,33
202507202220,Sha Chau,Southeast,32,39
202507202220,Sha Tin,South,15,33
202507202220,Shek Kong,East,N/A,N/A
202507202220,Stanley,N/A,N/A,N/A
202507202220,Star Ferry,East,27,39
202507202220,Ta Kwu Ling,East,9,23
202507202220,Tai Mei Tuk,East,30,37
202507202220,Tai Po Kau,Southeast,22,33
202507202220,Tap Mun,Southeast,44,50
202507202220,Tate's Cairn,South,29,40
202507202220,Tseung Kwan O,Southeast,11,32
202507202220,Tsing Yi,East,19,30
202507202220,Tuen Mun,Southeast,18,33
202507202220,Waglan Island,East,43,46
202507202220,Wetland Park,Southeast,9,19
202507202220,Wong Chuk Hang,East,14,33
