Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201810,Central Pier,Southeast,23,42
202507201810,Chek Lap Kok,East,38,59
202507201810,Cheung Chau,Southeast,54,62
202507201810,Cheung Chau Beach,East,44,54
202507201810,Green Island,East,30,53
202507201810,Hong Kong Sea School,N/A,N/A,N/A
202507201810,Kai Tak,East,30,49
202507201810,King's Park,Southeast,22,35
202507201810,Lamma Island,Southeast,28,41
202507201810,Lau Fau Shan,Southeast,22,40
202507201810,Ngong Ping,N/A,62,99
202507201810,North Point,East,21,33
202507201810,Peng Chau,East,28,54
202507201810,Sai Kung,Southeast,22,35
202507201810,Sha Chau,East,40,57
202507201810,Sha Tin,Southeast,15,42
202507201810,Shek Kong,East,N/A,N/A
202507201810,Stanley,N/A,N/A,N/A
202507201810,Star Ferry,East,26,39
202507201810,Ta Kwu Ling,East,21,38
202507201810,Tai Mei Tuk,East,34,50
202507201810,Tai Po Kau,Southeast,30,46
202507201810,Tap Mun,Southeast,46,55
202507201810,Tate's Cairn,Southeast,45,68
202507201810,Tseung Kwan O,Southeast,14,45
202507201810,Tsing Yi,Southeast,19,36
202507201810,Tuen Mun,Southeast,18,38
202507201810,Waglan Island,East,48,55
202507201810,Wetland Park,Southeast,10,25
202507201810,Wong Chuk Hang,Variable,15,35
