Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200110,Central Pier,West,21,30
202507200110,Chek Lap Kok,Northwest,14,22
202507200110,Cheung Chau,Northwest,6,11
202507200110,Cheung Chau Beach,West,5,13
202507200110,Green Island,Northwest,30,36
202507200110,Hong Kong Sea School,Northeast,11,25
202507200110,Kai Tak,West,14,17
202507200110,King's Park,West,9,17
202507200110,Lamma Island,North,25,31
202507200110,Lau Fau Shan,Northwest,17,21
202507200110,Ngong Ping,Variable,19,40
202507200110,North Point,West,25,32
202507200110,Peng Chau,Northwest,31,44
202507200110,Sai Kung,Northwest,15,27
202507200110,Sha Chau,Variable,5,8
202507200110,Sha Tin,East,7,14
202507200110,Shek Kong,Variable,N/A,N/A
202507200110,Stanley,N/A,N/A,N/A
202507200110,Star Ferry,West,25,28
202507200110,Ta Kwu Ling,Calm,0,
202507200110,Tai Mei Tuk,West,15,27
202507200110,Tai Po Kau,West,10,22
202507200110,Tap Mun,Northwest,17,27
202507200110,Tate's Cairn,North,40,47
202507200110,Tseung Kwan O,Northwest,10,19
202507200110,Tsing Yi,Northwest,12,23
202507200110,Tuen Mun,North,6,13
202507200110,Waglan Island,Northwest,28,34
202507200110,Wetland Park,Northwest,3,9
202507200110,Wong Chuk Hang,West,9,19
