Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201040,Central Pier,East,69,113
202507201040,Chek Lap Kok,North,73,95
202507201040,Cheung Chau,Northeast,97,153
202507201040,Cheung Chau Beach,Northeast,116,148
202507201040,Green Island,Northeast,111,145
202507201040,Hong Kong Sea School,Southeast,94,156
202507201040,Kai Tak,East,33,81
202507201040,King's Park,Northeast,44,91
202507201040,Lamma Island,East,51,91
202507201040,Lau Fau Shan,Northeast,39,73
202507201040,Ngong Ping,N/A,81,127
202507201040,North Point,Northeast,86,118
202507201040,Peng Chau,Northeast,85,126
202507201040,Sai Kung,Northeast,78,116
202507201040,Sha Chau,North,77,95
202507201040,Sha Tin,East,30,59
202507201040,Shek Kong,Northeast,N/A,N/A
202507201040,Stanley,N/A,N/A,N/A
202507201040,Star Ferry,East,36,87
202507201040,Ta Kwu Ling,East,37,64
202507201040,Tai Mei Tuk,East,87,116
202507201040,Tai Po Kau,East,69,89
202507201040,Tap Mun,East,91,117
202507201040,Tate's Cairn,East,97,146
202507201040,Tseung Kwan O,Northeast,32,90
202507201040,Tsing Yi,Southeast,25,55
202507201040,Tuen Mun,North,14,45
202507201040,Waglan Island,East,126,149
202507201040,Wetland Park,Northeast,12,37
202507201040,Wong Chuk Hang,East,41,93
