Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200120,Central Pier,West,21,30
202507200120,Chek Lap Kok,Northwest,18,22
202507200120,Cheung Chau,Northwest,9,12
202507200120,Cheung Chau Beach,West,9,19
202507200120,Green Island,Northwest,30,34
202507200120,Hong Kong Sea School,Northeast,11,21
202507200120,Kai Tak,West,12,17
202507200120,King's Park,West,11,18
202507200120,Lamma Island,North,22,28
202507200120,Lau Fau Shan,Northwest,22,28
202507200120,Ngong Ping,North,21,35
202507200120,North Point,West,26,35
202507200120,Peng Chau,Northwest,33,47
202507200120,Sai Kung,Northwest,18,33
202507200120,Sha Chau,Variable,6,12
202507200120,Sha Tin,Variable,8,12
202507200120,Shek Kong,East,N/A,N/A
202507200120,Stanley,N/A,N/A,N/A
202507200120,Star Ferry,West,24,27
202507200120,Ta Kwu Ling,West,1,5
202507200120,Tai Mei Tuk,West,17,26
202507200120,Tai Po Kau,West,10,19
202507200120,Tap Mun,Northwest,17,28
202507200120,Tate's Cairn,North,39,47
202507200120,Tseung Kwan O,Northwest,10,30
202507200120,Tsing Yi,Northwest,12,22
202507200120,Tuen Mun,North,6,12
202507200120,Waglan Island,Northwest,24,30
202507200120,Wetland Park,Northwest,1,10
202507200120,Wong Chuk Hang,West,6,22
