Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201740,Central Pier,East,30,60
202507201740,Chek Lap Kok,East,36,53
202507201740,Cheung Chau,Southeast,57,71
202507201740,Cheung Chau Beach,East,49,60
202507201740,Green Island,East,37,62
202507201740,Hong Kong Sea School,N/A,N/A,N/A
202507201740,Kai Tak,East,31,47
202507201740,King's Park,East,25,46
202507201740,Lamma Island,East,30,46
202507201740,Lau Fau Shan,Southeast,20,44
202507201740,Ngong Ping,N/A,67,95
202507201740,North Point,East,21,39
202507201740,Peng Chau,East,27,44
202507201740,Sai Kung,Southeast,27,42
202507201740,Sha Chau,Southeast,48,67
202507201740,Sha Tin,Southeast,19,39
202507201740,Shek Kong,East,N/A,N/A
202507201740,Stanley,N/A,N/A,N/A
202507201740,Star Ferry,East,30,42
202507201740,Ta Kwu Ling,East,22,44
202507201740,Tai Mei Tuk,East,37,47
202507201740,Tai Po Kau,Southeast,34,51
202507201740,Tap Mun,East,51,62
202507201740,Tate's Cairn,Southeast,33,67
202507201740,Tseung Kwan O,Southeast,14,33
202507201740,Tsing Yi,Southeast,23,46
202507201740,Tuen Mun,Variable,12,38
202507201740,Waglan Island,East,43,49
202507201740,Wetland Park,Southeast,9,21
202507201740,Wong Chuk Hang,Variable,12,36
