Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200900,Central Pier,North,26,58
202507200900,Chek Lap Kok,North,53,70
202507200900,Cheung Chau,North,51,76
202507200900,Cheung Chau Beach,Northeast,35,66
202507200900,Green Island,North,92,133
202507200900,Hong Kong Sea School,Northeast,62,110
202507200900,Kai Tak,North,36,79
202507200900,King's Park,Northeast,30,79
202507200900,Lamma Island,North,30,73
202507200900,Lau Fau Shan,North,54,75
202507200900,Ngong Ping,N/A,61,117
202507200900,North Point,Northeast,46,72
202507200900,Peng Chau,North,46,72
202507200900,Sai Kung,Northeast,68,110
202507200900,Sha Chau,North,67,86
202507200900,Sha Tin,Northeast,28,60
202507200900,Shek Kong,North,N/A,N/A
202507200900,Stanley,N/A,N/A,N/A
202507200900,Star Ferry,Northwest,6,20
202507200900,Ta Kwu Ling,Northeast,32,60
202507200900,Tai Mei Tuk,Northeast,68,104
202507200900,Tai Po Kau,North,38,64
202507200900,Tap Mun,Northeast,59,101
202507200900,Tate's Cairn,Northeast,106,144
202507200900,Tseung Kwan O,Northeast,39,84
202507200900,Tsing Yi,Northwest,25,46
202507200900,Tuen Mun,Northwest,12,40
202507200900,Waglan Island,Northeast,114,140
202507200900,Wetland Park,North,9,30
202507200900,Wong Chuk Hang,Variable,21,61
