Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201940,Central Pier,Southeast,26,42
202507201940,Chek Lap Kok,East,33,48
202507201940,Cheung Chau,Southeast,55,62
202507201940,Cheung Chau Beach,East,49,60
202507201940,Green Island,East,30,46
202507201940,Hong Kong Sea School,N/A,N/A,N/A
202507201940,Kai Tak,East,22,39
202507201940,King's Park,East,27,45
202507201940,Lamma Island,East,33,48
202507201940,Lau Fau Shan,East,18,28
202507201940,Ngong Ping,N/A,63,92
202507201940,North Point,East,18,28
202507201940,Peng Chau,East,26,45
202507201940,Sai Kung,Southeast,27,41
202507201940,Sha Chau,Southeast,41,58
202507201940,Sha Tin,Southeast,16,37
202507201940,Shek Kong,East,N/A,N/A
202507201940,Stanley,N/A,N/A,N/A
202507201940,Star Ferry,East,32,53
202507201940,Ta Kwu Ling,East,21,40
202507201940,Tai Mei Tuk,East,32,42
202507201940,Tai Po Kau,Southeast,26,36
202507201940,Tap Mun,Southeast,36,42
202507201940,Tate's Cairn,Southeast,37,60
202507201940,Tseung Kwan O,Southeast,17,33
202507201940,Tsing Yi,East,25,51
202507201940,Tuen Mun,Southeast,19,41
202507201940,Waglan Island,East,42,46
202507201940,Wetland Park,East,8,19
202507201940,Wong Chuk Hang,Variable,11,33
