Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200430,Central Pier,Northwest,33,48
202507200430,Chek Lap Kok,North,36,45
202507200430,Cheung Chau,Northwest,47,68
202507200430,Cheung Chau Beach,East,16,38
202507200430,Green Island,Northwest,50,64
202507200430,Hong Kong Sea School,North,17,33
202507200430,Kai Tak,Northwest,23,47
202507200430,King's Park,North,23,46
202507200430,Lamma Island,Northwest,45,58
202507200430,Lau Fau Shan,North,30,40
202507200430,Ngong Ping,Northeast,46,80
202507200430,North Point,North,22,42
202507200430,Peng Chau,Northwest,40,60
202507200430,Sai Kung,North,27,41
202507200430,Sha Chau,North,38,53
202507200430,Sha Tin,North,11,36
202507200430,Shek Kong,Northwest,N/A,N/A
202507200430,Stanley,N/A,N/A,N/A
202507200430,Star Ferry,Northwest,19,34
202507200430,Ta Kwu Ling,North,14,25
202507200430,Tai Mei Tuk,Northeast,25,54
202507200430,Tai Po Kau,Northwest,30,46
202507200430,Tap Mun,North,21,44
202507200430,Tate's Cairn,North,58,75
202507200430,Tseung Kwan O,North,19,42
202507200430,Tsing Yi,North,31,54
202507200430,Tuen Mun,North,9,39
202507200430,Waglan Island,North,60,71
202507200430,Wetland Park,Northwest,6,20
202507200430,Wong Chuk Hang,West,11,30
