Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200840,Central Pier,Northeast,25,57
202507200840,Chek Lap Kok,North,57,67
202507200840,Cheung Chau,North,51,81
202507200840,Cheung Chau Beach,Northeast,35,67
202507200840,Green Island,North,74,103
202507200840,Hong Kong Sea School,Northeast,50,89
202507200840,Kai Tak,Northeast,30,100
202507200840,King's Park,Northeast,30,61
202507200840,Lamma Island,North,27,64
202507200840,Lau Fau Shan,North,54,69
202507200840,Ngong Ping,N/A,55,99
202507200840,North Point,Northeast,40,63
202507200840,Peng Chau,North,46,62
202507200840,Sai Kung,North,58,102
202507200840,Sha Chau,North,69,91
202507200840,Sha Tin,North,23,56
202507200840,Shek Kong,North,N/A,N/A
202507200840,Stanley,N/A,N/A,N/A
202507200840,Star Ferry,Variable,8,23
202507200840,Ta Kwu Ling,Northeast,30,59
202507200840,Tai Mei Tuk,Northeast,53,84
202507200840,Tai Po Kau,North,39,68
202507200840,Tap Mun,Northeast,49,77
202507200840,Tate's Cairn,Northeast,78,108
202507200840,Tseung Kwan O,North,22,55
202507200840,Tsing Yi,Northwest,23,48
202507200840,Tuen Mun,North,15,39
202507200840,Waglan Island,North,105,127
202507200840,Wetland Park,North,8,24
202507200840,Wong Chuk Hang,Variable,17,40
