Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507202240,Central Pier,Southeast,22,37
202507202240,Chek Lap Kok,East,26,36
202507202240,Cheung Chau,Southeast,39,46
202507202240,Cheung Chau Beach,East,23,42
202507202240,Green Island,Southeast,36,58
202507202240,Hong Kong Sea School,N/A,N/A,N/A
202507202240,Kai Tak,East,26,41
202507202240,King's Park,East,19,30
202507202240,Lamma Island,Southeast,30,46
202507202240,Lau Fau Shan,Southeast,12,23
202507202240,Ngong Ping,N/A,49,82
202507202240,North Point,East,6,12
202507202240,Peng Chau,Southeast,23,35
202507202240,Sai Kung,Southeast,24,34
202507202240,Sha Chau,Southeast,25,33
202507202240,Sha Tin,Southeast,12,28
202507202240,Shek Kong,Variable,N/A,N/A
202507202240,Stanley,N/A,N/A,N/A
202507202240,Star Ferry,East,30,45
202507202240,Ta Kwu Ling,East,14,27
202507202240,Tai Mei Tuk,East,29,37
202507202240,Tai Po Kau,Southeast,20,33
202507202240,Tap Mun,Southeast,36,43
202507202240,Tate's Cairn,South,31,52
202507202240,Tseung Kwan O,East,10,26
202507202240,Tsing Yi,East,17,39
202507202240,Tuen Mun,Southeast,16,31
202507202240,Waglan Island,Southeast,40,46
202507202240,Wetland Park,Southeast,3,14
202507202240,Wong Chuk Hang,East,16,33
