Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201110,Central Pier,East,85,126
202507201110,Chek Lap Kok,Northeast,59,80
202507201110,Cheung Chau,Northeast,112,163
202507201110,Cheung Chau Beach,Northeast,119,156
202507201110,Green Island,Northeast,129,163
202507201110,Hong Kong Sea School,Southwest,75,129
202507201110,Kai Tak,East,49,105
202507201110,King's Park,East,47,94
202507201110,Lamma Island,East,72,125
202507201110,Lau Fau Shan,Northeast,56,86
202507201110,Ngong Ping,N/A,128,175
202507201110,North Point,East,87,126
202507201110,Peng Chau,Northeast,115,149
202507201110,Sai Kung,East,64,88
202507201110,Sha Chau,Northeast,65,87
202507201110,Sha Tin,Northeast,34,75
202507201110,Shek Kong,Northeast,N/A,N/A
202507201110,Stanley,N/A,N/A,N/A
202507201110,Star Ferry,East,36,65
202507201110,Ta Kwu Ling,East,47,86
202507201110,Tai Mei Tuk,East,95,116
202507201110,Tai Po Kau,East,75,93
202507201110,Tap Mun,East,101,131
202507201110,Tate's Cairn,East,105,146
202507201110,Tseung Kwan O,Variable,29,72
202507201110,Tsing Yi,Southeast,34,77
202507201110,Tuen Mun,North,27,69
202507201110,Waglan Island,East,104,135
202507201110,Wetland Park,Northeast,27,62
202507201110,Wong Chuk Hang,East,45,127
