Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507202020,Central Pier,Southeast,22,39
202507202020,Chek Lap Kok,East,33,48
202507202020,Cheung Chau,Southeast,44,50
202507202020,Cheung Chau Beach,East,39,61
202507202020,Green Island,East,28,51
202507202020,Hong Kong Sea School,N/A,N/A,N/A
202507202020,Kai Tak,East,25,42
202507202020,King's Park,Southeast,18,30
202507202020,Lamma Island,Southeast,27,42
202507202020,Lau Fau Shan,Southeast,17,25
202507202020,Ngong Ping,N/A,74,100
202507202020,North Point,East,15,27
202507202020,Peng Chau,East,22,40
202507202020,Sai Kung,Southeast,19,31
202507202020,Sha Chau,Southeast,41,53
202507202020,Sha Tin,Southeast,15,40
202507202020,Shek Kong,East,N/A,N/A
202507202020,Stanley,N/A,N/A,N/A
202507202020,Star Ferry,East,27,44
202507202020,Ta Kwu Ling,East,18,37
202507202020,Tai Mei Tuk,East,32,43
202507202020,Tai Po Kau,Southeast,23,37
202507202020,Tap Mun,East,44,50
202507202020,Tate's Cairn,Southeast,27,61
202507202020,Tseung Kwan O,Southeast,14,27
202507202020,Tsing Yi,East,19,42
202507202020,Tuen Mun,Southeast,24,53
202507202020,Waglan Island,East,40,42
202507202020,Wetland Park,Southeast,14,28
202507202020,Wong Chuk Hang,Variable,12,24
