Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201700,Central Pier,Southeast,28,45
202507201700,Chek Lap Kok,East,32,46
202507201700,Cheung Chau,Southeast,54,62
202507201700,Cheung Chau Beach,East,48,58
202507201700,Green Island,East,34,55
202507201700,Hong Kong Sea School,N/A,N/A,N/A
202507201700,Kai Tak,East,26,41
202507201700,King's Park,East,26,47
202507201700,Lamma Island,Southeast,35,53
202507201700,Lau Fau Shan,East,22,36
202507201700,Ngong Ping,N/A,72,102
202507201700,North Point,East,18,33
202507201700,Peng Chau,East,28,49
202507201700,Sai Kung,Southeast,28,39
202507201700,Sha Chau,Southeast,45,60
202507201700,Sha Tin,Southeast,19,37
202507201700,Shek Kong,East,N/A,N/A
202507201700,Stanley,N/A,N/A,N/A
202507201700,Star Ferry,East,30,48
202507201700,Ta Kwu Ling,East,19,37
202507201700,Tai Mei Tuk,East,36,46
202507201700,Tai Po Kau,Southeast,24,42
202507201700,Tap Mun,East,54,62
202507201700,Tate's Cairn,Southeast,36,66
202507201700,Tseung Kwan O,East,15,40
202507201700,Tsing Yi,East,21,36
202507201700,Tuen Mun,Southeast,24,63
202507201700,Waglan Island,East,40,48
202507201700,Wetland Park,East,9,18
202507201700,Wong Chuk Hang,Variable,14,38
