Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200620,Central Pier,Northwest,26,48
202507200620,Chek Lap Kok,North,43,53
202507200620,Cheung Chau,North,49,73
202507200620,Cheung Chau Beach,Northeast,24,45
202507200620,Green Island,Northwest,53,74
202507200620,Hong Kong Sea School,North,27,72
202507200620,Kai Tak,Northwest,30,67
202507200620,King's Park,Northwest,15,33
202507200620,Lamma Island,North,39,50
202507200620,Lau Fau Shan,North,41,58
202507200620,Ngong Ping,N/A,45,75
202507200620,North Point,North,31,51
202507200620,Peng Chau,Northwest,51,71
202507200620,Sai Kung,North,40,71
202507200620,Sha Chau,North,47,59
202507200620,Sha Tin,North,21,45
202507200620,Shek Kong,North,N/A,N/A
202507200620,Stanley,N/A,N/A,N/A
202507200620,Star Ferry,Northwest,16,37
202507200620,Ta Kwu Ling,Northeast,16,28
202507200620,Tai Mei Tuk,Northeast,38,66
202507200620,Tai Po Kau,Northwest,25,43
202507200620,Tap Mun,North,27,56
202507200620,Tate's Cairn,North,84,103
202507200620,Tseung Kwan O,North,19,43
202507200620,Tsing Yi,Northwest,27,53
202507200620,Tuen Mun,North,12,30
202507200620,Waglan Island,North,73,87
202507200620,Wetland Park,North,5,21
202507200620,Wong Chuk Hang,Variable,12,32
