Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200220,Central Pier,West,19,25
202507200220,Chek Lap Kok,Northwest,23,26
202507200220,Cheung Chau,Northwest,28,44
202507200220,Cheung Chau Beach,East,11,22
202507200220,Green Island,Northwest,34,41
202507200220,Hong Kong Sea School,Northeast,6,14
202507200220,Kai Tak,Southwest,4,8
202507200220,King's Park,Northwest,11,25
202507200220,Lamma Island,North,19,28
202507200220,Lau Fau Shan,Northwest,23,27
202507200220,Ngong Ping,Variable,17,32
202507200220,North Point,Southwest,12,22
202507200220,Peng Chau,Northwest,36,47
202507200220,Sai Kung,North,18,35
202507200220,Sha Chau,North,17,27
202507200220,Sha Tin,Northeast,8,16
202507200220,Shek Kong,Northwest,N/A,N/A
202507200220,Stanley,N/A,N/A,N/A
202507200220,Star Ferry,West,17,22
202507200220,Ta Kwu Ling,Calm,0,
202507200220,Tai Mei Tuk,West,10,16
202507200220,Tai Po Kau,West,9,21
202507200220,Tap Mun,Northwest,18,30
202507200220,Tate's Cairn,North,43,55
202507200220,Tseung Kwan O,North,12,27
202507200220,Tsing Yi,Northwest,12,23
202507200220,Tuen Mun,North,4,15
202507200220,Waglan Island,North,27,40
202507200220,Wetland Park,Northwest,4,14
202507200220,Wong Chuk Hang,Variable,4,12
