Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201450,Central Pier,East,27,42
202507201450,Chek Lap Kok,East,45,77
202507201450,Cheung Chau,Southeast,67,80
202507201450,Cheung Chau Beach,East,44,69
202507201450,Green Island,East,33,55
202507201450,Hong Kong Sea School,N/A,N/A,N/A
202507201450,Kai Tak,East,29,59
202507201450,King's Park,East,26,51
202507201450,Lamma Island,Southeast,39,59
202507201450,Lau Fau Shan,East,26,39
202507201450,Ngong Ping,N/A,85,128
202507201450,North Point,East,24,44
202507201450,Peng Chau,East,27,55
202507201450,Sai Kung,East,35,54
202507201450,Sha Chau,Southeast,53,72
202507201450,Sha Tin,Southeast,12,33
202507201450,Shek Kong,East,N/A,N/A
202507201450,Stanley,N/A,N/A,N/A
202507201450,Star Ferry,East,35,57
202507201450,Ta Kwu Ling,East,19,55
202507201450,Tai Mei Tuk,East,63,80
202507201450,Tai Po Kau,East,46,62
202507201450,Tap Mun,East,72,91
202507201450,Tate's Cairn,Southeast,39,83
202507201450,Tseung Kwan O,Southeast,15,42
202507201450,Tsing Yi,Southeast,20,39
202507201450,Tuen Mun,Southeast,23,46
202507201450,Waglan Island,Southeast,59,67
202507201450,Wetland Park,East,10,25
202507201450,Wong Chuk Hang,East,16,36
