Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200200,Central Pier,West,16,24
202507200200,Chek Lap Kok,Northwest,17,22
202507200200,Cheung Chau,Northwest,15,29
202507200200,Cheung Chau Beach,Southwest,8,22
202507200200,Green Island,Northwest,32,36
202507200200,Hong Kong Sea School,North,8,19
202507200200,Kai Tak,West,7,14
202507200200,King's Park,West,10,16
202507200200,Lamma Island,North,15,23
202507200200,Lau Fau Shan,Northwest,21,28
202507200200,Ngong Ping,Variable,17,34
202507200200,North Point,Southwest,22,31
202507200200,Peng Chau,Northwest,34,45
202507200200,Sai Kung,North,15,30
202507200200,Sha Chau,Variable,10,21
202507200200,Sha Tin,Northeast,8,14
202507200200,Shek Kong,North,N/A,N/A
202507200200,Stanley,N/A,N/A,N/A
202507200200,Star Ferry,West,19,23
202507200200,Ta Kwu Ling,Calm,0,
202507200200,Tai Mei Tuk,Southeast,6,16
202507200200,Tai Po Kau,Northwest,12,22
202507200200,Tap Mun,North,12,20
202507200200,Tate's Cairn,North,39,47
202507200200,Tseung Kwan O,North,10,25
202507200200,Tsing Yi,Northwest,12,23
202507200200,Tuen Mun,Variable,6,14
202507200200,Waglan Island,North,22,33
202507200200,Wetland Park,Northwest,3,15
202507200200,Wong Chuk Hang,Northwest,3,8
