Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200520,Central Pier,North,21,47
202507200520,Chek Lap Kok,North,40,48
202507200520,Cheung Chau,North,40,59
202507200520,Cheung Chau Beach,Northeast,27,54
202507200520,Green Island,North,45,60
202507200520,Hong Kong Sea School,North,28,51
202507200520,Kai Tak,Northwest,29,64
202507200520,King's Park,North,17,32
202507200520,Lamma Island,North,30,51
202507200520,Lau Fau Shan,North,32,40
202507200520,Ngong Ping,Variable,30,62
202507200520,North Point,North,26,53
202507200520,Peng Chau,Northwest,38,52
202507200520,Sai Kung,North,34,65
202507200520,Sha Chau,North,40,67
202507200520,Sha Tin,North,15,38
202507200520,Shek Kong,Northeast,N/A,N/A
202507200520,Stanley,N/A,N/A,N/A
202507200520,Star Ferry,Northwest,10,25
202507200520,Ta Kwu Ling,North,15,26
202507200520,Tai Mei Tuk,North,37,66
202507200520,Tai Po Kau,Northwest,21,36
202507200520,Tap Mun,North,21,40
202507200520,Tate's Cairn,North,69,91
202507200520,Tseung Kwan O,North,23,51
202507200520,Tsing Yi,Northwest,30,51
202507200520,Tuen Mun,Northwest,12,31
202507200520,Waglan Island,North,63,71
202507200520,Wetland Park,North,4,15
202507200520,Wong Chuk Hang,Northwest,15,33
