Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201120,Central Pier,East,80,130
202507201120,Chek Lap Kok,Northeast,70,102
202507201120,Cheung Chau,East,102,154
202507201120,Cheung Chau Beach,Northeast,123,164
202507201120,Green Island,Northeast,112,176
202507201120,Hong Kong Sea School,Variable,70,124
202507201120,Kai Tak,East,51,109
202507201120,King's Park,East,48,107
202507201120,Lamma Island,East,66,108
202507201120,Lau Fau Shan,Northeast,60,91
202507201120,Ngong Ping,N/A,139,180
202507201120,North Point,East,81,127
202507201120,Peng Chau,East,112,152
202507201120,Sai Kung,East,60,81
202507201120,Sha Chau,Northeast,73,92
202507201120,Sha Tin,Northeast,30,71
202507201120,Shek Kong,East,N/A,N/A
202507201120,Stanley,N/A,N/A,N/A
202507201120,Star Ferry,East,51,84
202507201120,Ta Kwu Ling,East,44,92
202507201120,Tai Mei Tuk,East,95,120
202507201120,Tai Po Kau,East,75,95
202507201120,Tap Mun,East,99,124
202507201120,Tate's Cairn,East,113,152
202507201120,Tseung Kwan O,Southeast,19,40
202507201120,Tsing Yi,Southeast,30,89
202507201120,Tuen Mun,North,21,62
202507201120,Waglan Island,East,102,125
202507201120,Wetland Park,East,25,58
202507201120,Wong Chuk Hang,East,43,96
