Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200150,Central Pier,West,18,27
202507200150,Chek Lap Kok,Northwest,21,24
202507200150,Cheung Chau,North,14,21
202507200150,Cheung Chau Beach,West,8,22
202507200150,Green Island,Northwest,24,32
202507200150,Hong Kong Sea School,Northwest,6,16
202507200150,Kai Tak,West,6,10
202507200150,King's Park,West,12,19
202507200150,Lamma Island,North,10,18
202507200150,Lau Fau Shan,Northwest,19,30
202507200150,Ngong Ping,Variable,19,36
202507200150,North Point,West,22,28
202507200150,Peng Chau,Northwest,33,44
202507200150,Sai Kung,North,14,27
202507200150,Sha Chau,Variable,7,28
202507200150,Sha Tin,Northeast,10,16
202507200150,Shek Kong,East,N/A,N/A
202507200150,Stanley,N/A,N/A,N/A
202507200150,Star Ferry,West,24,27
202507200150,Ta Kwu Ling,Calm,3,
202507200150,Tai Mei Tuk,Southwest,12,24
202507200150,Tai Po Kau,West,12,25
202507200150,Tap Mun,North,14,26
202507200150,Tate's Cairn,North,37,49
202507200150,Tseung Kwan O,Northwest,9,18
202507200150,Tsing Yi,Northwest,11,18
202507200150,Tuen Mun,North,5,18
202507200150,Waglan Island,North,17,22
202507200150,Wetland Park,Northwest,3,11
202507200150,Wong Chuk Hang,Southwest,3,5
