Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507202140,Central Pier,Southeast,20,33
202507202140,Chek Lap Kok,East,30,43
202507202140,Cheung Chau,Southeast,49,55
202507202140,Cheung Chau Beach,East,35,45
202507202140,Green Island,East,30,53
202507202140,Hong Kong Sea School,N/A,N/A,N/A
202507202140,Kai Tak,Southeast,25,44
202507202140,King's Park,East,19,34
202507202140,Lamma Island,East,25,37
202507202140,Lau Fau Shan,Southeast,20,42
202507202140,Ngong Ping,N/A,65,100
202507202140,North Point,East,10,22
202507202140,Peng Chau,East,19,37
202507202140,Sai Kung,Southeast,23,37
202507202140,Sha Chau,Southeast,37,49
202507202140,Sha Tin,Southeast,15,28
202507202140,Shek Kong,East,N/A,N/A
202507202140,Stanley,N/A,N/A,N/A
202507202140,Star Ferry,East,25,36
202507202140,Ta Kwu Ling,Southeast,15,30
202507202140,Tai Mei Tuk,East,25,34
202507202140,Tai Po Kau,Southeast,24,40
202507202140,Tap Mun,Southeast,40,46
202507202140,Tate's Cairn,South,26,46
202507202140,Tseung Kwan O,Southeast,11,23
202507202140,Tsing Yi,Southeast,21,42
202507202140,Tuen Mun,Southeast,18,39
202507202140,Waglan Island,Southeast,44,48
202507202140,Wetland Park,Southeast,10,21
202507202140,Wong Chuk Hang,East,12,26
