Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200500,Central Pier,Northwest,19,37
202507200500,Chek Lap Kok,Northwest,41,51
202507200500,Cheung Chau,North,45,67
202507200500,Cheung Chau Beach,Northeast,17,54
202507200500,Green Island,North,46,59
202507200500,Hong Kong Sea School,North,24,50
202507200500,Kai Tak,Northwest,22,49
202507200500,King's Park,North,26,69
202507200500,Lamma Island,North,37,54
202507200500,Lau Fau Shan,North,32,43
202507200500,Ngong Ping,Variable,22,57
202507200500,North Point,North,23,37
202507200500,Peng Chau,Northwest,33,49
202507200500,Sai Kung,North,34,59
202507200500,Sha Chau,North,39,59
202507200500,Sha Tin,North,19,45
202507200500,Shek Kong,North,N/A,N/A
202507200500,Stanley,N/A,N/A,N/A
202507200500,Star Ferry,Northwest,14,23
202507200500,Ta Kwu Ling,North,15,25
202507200500,Tai Mei Tuk,Northeast,37,60
202507200500,Tai Po Kau,North,19,35
202507200500,Tap Mun,North,18,35
202507200500,Tate's Cairn,North,71,94
202507200500,Tseung Kwan O,North,12,40
202507200500,Tsing Yi,Northwest,25,60
202507200500,Tuen Mun,Variable,6,22
202507200500,Waglan Island,North,63,75
202507200500,Wetland Park,North,6,18
202507200500,Wong Chuk Hang,Variable,8,22
