Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200440,Central Pier,Northwest,25,40
202507200440,Chek Lap Kok,Northwest,38,48
202507200440,Cheung Chau,North,46,69
202507200440,Cheung Chau Beach,Northeast,24,46
202507200440,Green Island,Northwest,50,75
202507200440,Hong Kong Sea School,North,19,42
202507200440,Kai Tak,Northwest,23,48
202507200440,King's Park,North,21,43
202507200440,Lamma Island,North,41,55
202507200440,Lau Fau Shan,Northwest,28,37
202507200440,Ngong Ping,Variable,34,70
202507200440,North Point,North,16,30
202507200440,Peng Chau,Northwest,40,59
202507200440,Sai Kung,North,34,62
202507200440,Sha Chau,North,32,48
202507200440,Sha Tin,North,12,25
202507200440,Shek Kong,Northwest,N/A,N/A
202507200440,Stanley,N/A,N/A,N/A
202507200440,Star Ferry,Northwest,15,31
202507200440,Ta Kwu Ling,Northeast,14,28
202507200440,Tai Mei Tuk,Northeast,35,71
202507200440,Tai Po Kau,Northwest,28,50
202507200440,Tap Mun,North,24,40
202507200440,Tate's Cairn,North,51,66
202507200440,Tseung Kwan O,Variable,14,32
202507200440,Tsing Yi,Northwest,26,52
202507200440,Tuen Mun,Northwest,6,18
202507200440,Waglan Island,North,57,67
202507200440,Wetland Park,Northwest,6,17
202507200440,Wong Chuk Hang,Northwest,11,30
