Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200540,Central Pier,Northwest,27,38
202507200540,Chek Lap Kok,North,35,46
202507200540,Cheung Chau,North,40,56
202507200540,Cheung Chau Beach,Northeast,24,51
202507200540,Green Island,North,58,78
202507200540,Hong Kong Sea School,North,26,66
202507200540,Kai Tak,Northwest,24,42
202507200540,King's Park,North,17,33
202507200540,Lamma Island,North,37,50
202507200540,Lau Fau Shan,North,40,55
202507200540,Ngong Ping,N/A,44,86
202507200540,North Point,North,23,39
202507200540,Peng Chau,Northwest,42,59
202507200540,Sai Kung,North,36,66
202507200540,Sha Chau,North,37,49
202507200540,Sha Tin,North,19,45
202507200540,Shek Kong,North,N/A,N/A
202507200540,Stanley,N/A,N/A,N/A
202507200540,Star Ferry,West,14,24
202507200540,Ta Kwu Ling,North,16,27
202507200540,Tai Mei Tuk,North,36,69
202507200540,Tai Po Kau,Northwest,19,39
202507200540,Tap Mun,North,23,50
202507200540,Tate's Cairn,North,72,90
202507200540,Tseung Kwan O,North,18,43
202507200540,Tsing Yi,Northwest,29,55
202507200540,Tuen Mun,North,9,31
202507200540,Waglan Island,North,72,82
202507200540,Wetland Park,North,5,24
202507200540,Wong Chuk Hang,Variable,10,23
