Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507192340,Central Pier,Northwest,16,19
202507192340,Chek Lap Kok,West,14,17
202507192340,Cheung Chau,West,18,22
202507192340,Cheung Chau Beach,West,13,19
202507192340,Green Island,North,10,14
202507192340,Hong Kong Sea School,Variable,3,6
202507192340,Kai Tak,West,8,10
202507192340,King's Park,West,6,12
202507192340,Lamma Island,West,6,8
202507192340,Lau Fau Shan,Northwest,1,4
202507192340,Ngong Ping,Northeast,17,21
202507192340,North Point,West,11,12
202507192340,Peng Chau,Northwest,9,14
202507192340,Sai Kung,West,2,7
202507192340,Sha Chau,Variable,5,8
202507192340,Sha Tin,West,1,3
202507192340,Shek Kong,Variable,N/A,N/A
202507192340,Stanley,N/A,N/A,N/A
202507192340,Star Ferry,West,12,15
202507192340,Ta Kwu Ling,Northwest,1,2
202507192340,Tai Mei Tuk,East,3,4
202507192340,Tai Po Kau,West,6,16
202507192340,Tap Mun,Northwest,14,21
202507192340,Tate's Cairn,North,27,30
202507192340,Tseung Kwan O,North,4,11
202507192340,Tsing Yi,North,4,6
202507192340,Tuen Mun,Calm,4,
202507192340,Waglan Island,West,15,18
202507192340,Wetland Park,Calm,0,
202507192340,Wong Chuk Hang,North,1,5
