Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201540,Central Pier,East,25,40
202507201540,Chek Lap Kok,East,40,58
202507201540,Cheung Chau,Southeast,60,73
202507201540,Cheung Chau Beach,East,27,47
202507201540,Green Island,Southeast,41,62
202507201540,Hong Kong Sea School,N/A,N/A,N/A
202507201540,Kai Tak,Southeast,39,57
202507201540,King's Park,East,28,54
202507201540,Lamma Island,Southeast,40,58
202507201540,Lau Fau Shan,East,37,60
202507201540,Ngong Ping,N/A,50,117
202507201540,North Point,East,19,38
202507201540,Peng Chau,East,35,56
202507201540,Sai Kung,East,27,42
202507201540,Sha Chau,East,42,59
202507201540,Sha Tin,South,8,23
202507201540,Shek Kong,East,N/A,N/A
202507201540,Stanley,N/A,N/A,N/A
202507201540,Star Ferry,East,35,51
202507201540,Ta Kwu Ling,East,23,48
202507201540,Tai Mei Tuk,East,63,80
202507201540,Tai Po Kau,East,48,64
202507201540,Tap Mun,East,69,82
202507201540,Tate's Cairn,Southeast,39,72
202507201540,Tseung Kwan O,Southeast,14,34
202507201540,Tsing Yi,Southeast,18,31
202507201540,Tuen Mun,East,16,35
202507201540,Waglan Island,Southeast,59,71
202507201540,Wetland Park,East,15,33
202507201540,Wong Chuk Hang,East,16,41
