Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507202120,Central Pier,Southeast,23,40
202507202120,Chek Lap Kok,Southeast,30,44
202507202120,Cheung Chau,Southeast,46,51
202507202120,Cheung Chau Beach,East,34,45
202507202120,Green Island,East,29,47
202507202120,Hong Kong Sea School,N/A,N/A,N/A
202507202120,Kai Tak,East,20,32
202507202120,King's Park,East,18,29
202507202120,Lamma Island,Southeast,24,39
202507202120,Lau Fau Shan,East,10,21
202507202120,Ngong Ping,N/A,59,86
202507202120,North Point,East,10,18
202507202120,Peng Chau,East,21,42
202507202120,Sai Kung,Southeast,28,43
202507202120,Sha Chau,Southeast,33,42
202507202120,Sha Tin,Southeast,19,36
202507202120,Shek Kong,Southeast,N/A,N/A
202507202120,Stanley,N/A,N/A,N/A
202507202120,Star Ferry,East,24,36
202507202120,Ta Kwu Ling,East,15,36
202507202120,Tai Mei Tuk,East,27,39
202507202120,Tai Po Kau,Southeast,27,46
202507202120,Tap Mun,Southeast,49,60
202507202120,Tate's Cairn,South,30,46
202507202120,Tseung Kwan O,Southeast,15,35
202507202120,Tsing Yi,East,19,36
202507202120,Tuen Mun,Southeast,23,44
202507202120,Waglan Island,Southeast,42,46
202507202120,Wetland Park,East,4,10
202507202120,Wong Chuk Hang,Variable,10,24
