Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507192240,Central Pier,West,12,19
202507192240,Chek Lap Kok,North,9,14
202507192240,Cheung Chau,West,17,21
202507192240,Cheung Chau Beach,West,11,15
202507192240,Green Island,Southwest,14,18
202507192240,Hong Kong Sea School,West,3,10
202507192240,Kai Tak,West,8,14
202507192240,King's Park,West,11,16
202507192240,Lamma Island,Northwest,12,17
202507192240,Lau Fau Shan,North,2,4
202507192240,Ngong Ping,Northeast,17,24
202507192240,North Point,West,10,18
202507192240,Peng Chau,West,5,12
202507192240,Sai Kung,West,3,6
202507192240,Sha Chau,Northwest,5,10
202507192240,Sha Tin,East,1,4
202507192240,Shek Kong,West,N/A,N/A
202507192240,Stanley,N/A,N/A,N/A
202507192240,Star Ferry,West,14,19
202507192240,Ta Kwu Ling,Variable,1,4
202507192240,Tai Mei Tuk,West,12,16
202507192240,Tai Po Kau,Southwest,1,4
202507192240,Tap Mun,Northwest,14,19
202507192240,Tate's Cairn,Northeast,16,23
202507192240,Tseung Kwan O,Northwest,6,9
202507192240,Tsing Yi,West,3,7
202507192240,Tuen Mun,West,3,6
202507192240,Waglan Island,Northwest,15,18
202507192240,Wetland Park,Calm,0,
202507192240,Wong Chuk Hang,Southwest,1,5
