Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201920,Central Pier,Southeast,25,45
202507201920,Chek Lap Kok,East,35,45
202507201920,Cheung Chau,Southeast,57,66
202507201920,Cheung Chau Beach,East,51,64
202507201920,Green Island,East,30,53
202507201920,Hong Kong Sea School,N/A,N/A,N/A
202507201920,Kai Tak,East,28,44
202507201920,King's Park,East,22,42
202507201920,Lamma Island,East,34,52
202507201920,Lau Fau Shan,Southeast,20,33
202507201920,Ngong Ping,N/A,78,115
202507201920,North Point,East,22,35
202507201920,Peng Chau,East,24,44
202507201920,Sai Kung,Southeast,27,44
202507201920,Sha Chau,Southeast,43,58
202507201920,Sha Tin,Southeast,19,33
202507201920,Shek Kong,East,N/A,N/A
202507201920,Stanley,N/A,N/A,N/A
202507201920,Star Ferry,East,34,50
202507201920,Ta Kwu Ling,East,17,35
202507201920,Tai Mei Tuk,East,33,46
202507201920,Tai Po Kau,Southeast,26,48
202507201920,Tap Mun,Southeast,40,47
202507201920,Tate's Cairn,Southeast,35,69
202507201920,Tseung Kwan O,Southeast,17,36
202507201920,Tsing Yi,Southeast,23,44
202507201920,Tuen Mun,Southeast,24,50
202507201920,Waglan Island,East,46,50
202507201920,Wetland Park,East,9,21
202507201920,Wong Chuk Hang,East,10,27
