Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200730,Central Pier,North,21,50
202507200730,Chek Lap Kok,North,49,63
202507200730,Cheung Chau,North,48,69
202507200730,Cheung Chau Beach,Northeast,30,66
202507200730,Green Island,North,59,77
202507200730,Hong Kong Sea School,Northeast,39,79
202507200730,Kai Tak,Northwest,34,78
202507200730,King's Park,North,30,54
202507200730,Lamma Island,North,44,76
202507200730,Lau Fau Shan,North,47,59
202507200730,Ngong Ping,N/A,48,83
202507200730,North Point,North,27,53
202507200730,Peng Chau,Northwest,44,62
202507200730,Sai Kung,North,39,65
202507200730,Sha Chau,North,55,73
202507200730,Sha Tin,North,22,45
202507200730,Shek Kong,North,N/A,N/A
202507200730,Stanley,N/A,N/A,N/A
202507200730,Star Ferry,Northwest,12,25
202507200730,Ta Kwu Ling,North,18,35
202507200730,Tai Mei Tuk,Northeast,40,69
202507200730,Tai Po Kau,Northwest,25,42
202507200730,Tap Mun,North,31,62
202507200730,Tate's Cairn,North,87,114
202507200730,Tseung Kwan O,North,25,62
202507200730,Tsing Yi,Northwest,36,57
202507200730,Tuen Mun,North,11,32
202507200730,Waglan Island,North,85,100
202507200730,Wetland Park,North,6,27
202507200730,Wong Chuk Hang,West,22,46
