Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200810,Central Pier,North,23,48
202507200810,Chek Lap Kok,North,54,69
202507200810,Cheung Chau,North,58,80
202507200810,Cheung Chau Beach,Northeast,41,77
202507200810,Green Island,North,62,84
202507200810,Hong Kong Sea School,Northeast,41,71
202507200810,Kai Tak,North,19,45
202507200810,King's Park,North,34,69
202507200810,Lamma Island,North,28,60
202507200810,Lau Fau Shan,North,53,75
202507200810,Ngong Ping,N/A,44,90
202507200810,North Point,North,35,53
202507200810,Peng Chau,Northwest,46,68
202507200810,Sai Kung,North,48,82
202507200810,Sha Chau,North,58,77
202507200810,Sha Tin,North,26,51
202507200810,Shek Kong,Northeast,N/A,N/A
202507200810,Stanley,N/A,N/A,N/A
202507200810,Star Ferry,Variable,9,35
202507200810,Ta Kwu Ling,North,28,50
202507200810,Tai Mei Tuk,Northeast,46,74
202507200810,Tai Po Kau,North,33,70
202507200810,Tap Mun,Northeast,39,81
202507200810,Tate's Cairn,North,91,116
202507200810,Tseung Kwan O,North,18,48
202507200810,Tsing Yi,Northwest,34,59
202507200810,Tuen Mun,North,12,29
202507200810,Waglan Island,North,87,102
202507200810,Wetland Park,North,10,34
202507200810,Wong Chuk Hang,West,18,47
