Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201440,Central Pier,East,30,46
202507201440,Chek Lap Kok,East,44,72
202507201440,Cheung Chau,Southeast,67,81
202507201440,Cheung Chau Beach,East,38,55
202507201440,Green Island,Southeast,40,66
202507201440,Hong Kong Sea School,N/A,N/A,N/A
202507201440,Kai Tak,East,28,48
202507201440,King's Park,Southeast,24,51
202507201440,Lamma Island,Southeast,37,61
202507201440,Lau Fau Shan,East,19,44
202507201440,Ngong Ping,N/A,96,136
202507201440,North Point,East,17,34
202507201440,Peng Chau,East,28,54
202507201440,Sai Kung,Southeast,28,56
202507201440,Sha Chau,Southeast,56,73
202507201440,Sha Tin,Southeast,18,42
202507201440,Shek Kong,East,N/A,N/A
202507201440,Stanley,N/A,N/A,N/A
202507201440,Star Ferry,East,43,64
202507201440,Ta Kwu Ling,East,29,48
202507201440,Tai Mei Tuk,East,66,95
202507201440,Tai Po Kau,Southeast,45,64
202507201440,Tap Mun,East,76,94
202507201440,Tate's Cairn,Southeast,40,68
202507201440,Tseung Kwan O,Southeast,19,45
202507201440,Tsing Yi,East,19,46
202507201440,Tuen Mun,Southeast,32,79
202507201440,Waglan Island,Southeast,59,64
202507201440,Wetland Park,East,13,37
202507201440,Wong Chuk Hang,Southeast,17,35
