Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507192310,Central Pier,West,12,18
202507192310,Chek Lap Kok,West,10,12
202507192310,Cheung Chau,West,17,19
202507192310,Cheung Chau Beach,West,11,15
202507192310,Green Island,West,11,13
202507192310,Hong Kong Sea School,West,1,9
202507192310,Kai Tak,West,8,16
202507192310,King's Park,West,8,15
202507192310,Lamma Island,West,10,12
202507192310,Lau Fau Shan,Northwest,2,4
202507192310,Ngong Ping,Northeast,12,17
202507192310,North Point,West,14,17
202507192310,Peng Chau,Northwest,9,12
202507192310,Sai Kung,East,5,11
202507192310,Sha Chau,Variable,5,8
202507192310,Sha Tin,Southeast,1,4
202507192310,Shek Kong,Variable,N/A,N/A
202507192310,Stanley,N/A,N/A,N/A
202507192310,Star Ferry,West,14,18
202507192310,Ta Kwu Ling,Variable,1,2
202507192310,Tai Mei Tuk,West,12,15
202507192310,Tai Po Kau,West,4,12
202507192310,Tap Mun,West,7,10
202507192310,Tate's Cairn,North,23,27
202507192310,Tseung Kwan O,North,3,9
202507192310,Tsing Yi,Northwest,5,9
202507192310,Tuen Mun,Calm,0,
202507192310,Waglan Island,West,15,18
202507192310,Wetland Park,Calm,0,
202507192310,Wong Chuk Hang,Southwest,6,9
