Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201640,Central Pier,Southeast,24,39
202507201640,Chek Lap Kok,East,37,49
202507201640,Cheung Chau,Southeast,55,66
202507201640,Cheung Chau Beach,East,35,55
202507201640,Green Island,Southeast,37,60
202507201640,Hong Kong Sea School,N/A,N/A,N/A
202507201640,Kai Tak,Southeast,30,47
202507201640,King's Park,East,23,42
202507201640,Lamma Island,Southeast,33,48
202507201640,Lau Fau Shan,East,17,26
202507201640,Ngong Ping,N/A,77,112
202507201640,North Point,East,12,22
202507201640,Peng Chau,East,29,54
202507201640,Sai Kung,Southeast,27,43
202507201640,Sha Chau,Southeast,38,49
202507201640,Sha Tin,Southeast,19,37
202507201640,Shek Kong,East,N/A,N/A
202507201640,Stanley,N/A,N/A,N/A
202507201640,Star Ferry,East,36,49
202507201640,Ta Kwu Ling,East,19,36
202507201640,Tai Mei Tuk,East,39,53
202507201640,Tai Po Kau,Southeast,36,51
202507201640,Tap Mun,East,57,66
202507201640,Tate's Cairn,South,32,66
202507201640,Tseung Kwan O,Southeast,19,40
202507201640,Tsing Yi,East,20,37
202507201640,Tuen Mun,Southeast,25,62
202507201640,Waglan Island,Southeast,45,51
202507201640,Wetland Park,East,6,17
202507201640,Wong Chuk Hang,East,15,45
