Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200950,Central Pier,East,51,113
202507200950,Chek Lap Kok,North,62,94
202507200950,Cheung Chau,Northeast,105,145
202507200950,Cheung Chau Beach,Northeast,87,134
202507200950,Green Island,Northeast,115,153
202507200950,Hong Kong Sea School,Northeast,107,179
202507200950,Kai Tak,Northeast,44,105
202507200950,King's Park,Northeast,44,87
202507200950,Lamma Island,Northeast,45,102
202507200950,Lau Fau Shan,Northeast,66,109
202507200950,Ngong Ping,N/A,71,120
202507200950,North Point,Northeast,81,111
202507200950,Peng Chau,Northeast,86,122
202507200950,Sai Kung,Northeast,89,130
202507200950,Sha Chau,North,73,100
202507200950,Sha Tin,Northeast,38,80
202507200950,Shek Kong,Northeast,N/A,N/A
202507200950,Stanley,N/A,N/A,N/A
202507200950,Star Ferry,Variable,21,69
202507200950,Ta Kwu Ling,Northeast,32,61
202507200950,Tai Mei Tuk,East,87,111
202507200950,Tai Po Kau,Northeast,59,90
202507200950,Tap Mun,East,77,107
202507200950,Tate's Cairn,Northeast,113,164
202507200950,Tseung Kwan O,Northeast,42,107
202507200950,Tsing Yi,Variable,22,50
202507200950,Tuen Mun,North,18,65
202507200950,Waglan Island,Northeast,135,153
202507200950,Wetland Park,North,12,50
202507200950,Wong Chuk Hang,Northeast,47,104
