Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507202330,Central Pier,Southeast,17,33
202507202330,Chek Lap Kok,East,23,32
202507202330,Cheung Chau,Southeast,38,45
202507202330,Cheung Chau Beach,East,24,32
202507202330,Green Island,Southeast,32,48
202507202330,Hong Kong Sea School,N/A,N/A,N/A
202507202330,Kai Tak,East,22,43
202507202330,King's Park,Southeast,17,35
202507202330,Lamma Island,Southeast,24,38
202507202330,Lau Fau Shan,East,11,17
202507202330,Ngong Ping,N/A,59,86
202507202330,North Point,East,7,15
202507202330,Peng Chau,Southeast,23,36
202507202330,Sai Kung,Southeast,20,30
202507202330,Sha Chau,Southeast,29,38
202507202330,Sha Tin,South,18,34
202507202330,Shek Kong,East,N/A,N/A
202507202330,Stanley,N/A,N/A,N/A
202507202330,Star Ferry,Southeast,26,39
202507202330,Ta Kwu Ling,East,12,23
202507202330,Tai Mei Tuk,East,21,30
202507202330,Tai Po Kau,Southeast,21,33
202507202330,Tap Mun,Southeast,27,33
202507202330,Tate's Cairn,South,27,44
202507202330,Tseung Kwan O,Southeast,15,31
202507202330,Tsing Yi,Southeast,21,36
202507202330,Tuen Mun,Southeast,22,38
202507202330,Waglan Island,Southeast,40,47
202507202330,Wetland Park,East,2,10
202507202330,Wong Chuk Hang,Variable,13,34
