Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201950,Central Pier,Southeast,24,42
202507201950,Chek Lap Kok,East,35,46
202507201950,Cheung Chau,Southeast,51,60
202507201950,Cheung Chau Beach,East,45,54
202507201950,Green Island,East,34,58
202507201950,Hong Kong Sea School,N/A,N/A,N/A
202507201950,Kai Tak,East,22,35
202507201950,King's Park,East,25,46
202507201950,Lamma Island,Southeast,30,45
202507201950,Lau Fau Shan,East,24,37
202507201950,Ngong Ping,N/A,73,103
202507201950,North Point,East,16,26
202507201950,Peng Chau,East,26,51
202507201950,Sai Kung,Southeast,26,36
202507201950,Sha Chau,Southeast,44,61
202507201950,Sha Tin,Southeast,15,28
202507201950,Shek Kong,East,N/A,N/A
202507201950,Stanley,N/A,N/A,N/A
202507201950,Star Ferry,East,32,46
202507201950,Ta Kwu Ling,East,18,37
202507201950,Tai Mei Tuk,East,32,41
202507201950,Tai Po Kau,Southeast,26,46
202507201950,Tap Mun,Southeast,32,37
202507201950,Tate's Cairn,South,32,59
202507201950,Tseung Kwan O,Southeast,15,30
202507201950,Tsing Yi,East,25,47
202507201950,Tuen Mun,Southeast,26,56
202507201950,Waglan Island,East,44,47
202507201950,Wetland Park,East,6,20
202507201950,Wong Chuk Hang,Variable,10,42
