Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507202110,Central Pier,Southeast,23,36
202507202110,Chek Lap Kok,Southeast,22,35
202507202110,Cheung Chau,Southeast,48,54
202507202110,Cheung Chau Beach,East,37,50
202507202110,Green Island,Southeast,26,54
202507202110,Hong Kong Sea School,N/A,N/A,N/A
202507202110,Kai Tak,Southeast,25,45
202507202110,King's Park,East,21,36
202507202110,Lamma Island,Southeast,26,44
202507202110,Lau Fau Shan,East,12,24
202507202110,Ngong Ping,N/A,52,85
202507202110,North Point,Northeast,10,19
202507202110,Peng Chau,East,25,39
202507202110,Sai Kung,Southeast,30,46
202507202110,Sha Chau,Southeast,30,42
202507202110,Sha Tin,Southeast,14,35
202507202110,Shek Kong,Southeast,N/A,N/A
202507202110,Stanley,N/A,N/A,N/A
202507202110,Star Ferry,Southeast,34,44
202507202110,Ta Kwu Ling,East,17,33
202507202110,Tai Mei Tuk,East,25,36
202507202110,Tai Po Kau,Southeast,24,40
202507202110,Tap Mun,East,55,69
202507202110,Tate's Cairn,South,28,53
202507202110,Tseung Kwan O,Southeast,11,33
202507202110,Tsing Yi,East,20,33
202507202110,Tuen Mun,Southeast,27,48
202507202110,Waglan Island,East,42,46
202507202110,Wetland Park,East,4,12
202507202110,Wong Chuk Hang,East,7,30
