Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201840,Central Pier,Southeast,30,51
202507201840,Chek Lap Kok,East,33,51
202507201840,Cheung Chau,Southeast,54,61
202507201840,Cheung Chau Beach,East,47,56
202507201840,Green Island,Southeast,29,55
202507201840,Hong Kong Sea School,N/A,N/A,N/A
202507201840,Kai Tak,East,30,44
202507201840,King's Park,Southeast,28,51
202507201840,Lamma Island,Southeast,32,51
202507201840,Lau Fau Shan,East,19,40
202507201840,Ngong Ping,N/A,66,103
202507201840,North Point,East,26,42
202507201840,Peng Chau,East,25,50
202507201840,Sai Kung,Southeast,32,46
202507201840,Sha Chau,Southeast,41,58
202507201840,Sha Tin,Variable,17,34
202507201840,Shek Kong,East,N/A,N/A
202507201840,Stanley,N/A,N/A,N/A
202507201840,Star Ferry,East,30,54
202507201840,Ta Kwu Ling,East,22,40
202507201840,Tai Mei Tuk,East,40,58
202507201840,Tai Po Kau,Southeast,37,58
202507201840,Tap Mun,Southeast,45,55
202507201840,Tate's Cairn,Southeast,36,68
202507201840,Tseung Kwan O,Southeast,22,50
202507201840,Tsing Yi,Southeast,18,40
202507201840,Tuen Mun,Southeast,22,49
202507201840,Waglan Island,East,51,58
202507201840,Wetland Park,East,8,21
202507201840,Wong Chuk Hang,Southeast,17,46
