Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507202030,Central Pier,Southeast,24,40
202507202030,Chek Lap Kok,East,29,43
202507202030,Cheung Chau,Southeast,48,54
202507202030,Cheung Chau Beach,East,44,54
202507202030,Green Island,East,25,40
202507202030,Hong Kong Sea School,N/A,N/A,N/A
202507202030,Kai Tak,East,24,38
202507202030,King's Park,East,20,34
202507202030,Lamma Island,Southeast,27,40
202507202030,Lau Fau Shan,Southeast,15,26
202507202030,Ngong Ping,N/A,72,103
202507202030,North Point,East,17,33
202507202030,Peng Chau,East,22,43
202507202030,Sai Kung,Southeast,21,32
202507202030,Sha Chau,Southeast,35,44
202507202030,Sha Tin,Southeast,19,34
202507202030,Shek Kong,East,N/A,N/A
202507202030,Stanley,N/A,N/A,N/A
202507202030,Star Ferry,East,28,45
202507202030,Ta Kwu Ling,East,16,30
202507202030,Tai Mei Tuk,East,31,44
202507202030,Tai Po Kau,Southeast,21,30
202507202030,Tap Mun,East,45,57
202507202030,Tate's Cairn,Southeast,31,54
202507202030,Tseung Kwan O,Southeast,12,26
202507202030,Tsing Yi,East,17,40
202507202030,Tuen Mun,Southeast,26,47
202507202030,Waglan Island,East,40,52
202507202030,Wetland Park,Southeast,12,26
202507202030,Wong Chuk Hang,East,12,33
