Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507210000,Central Pier,East,17,28
202507210000,Chek Lap Kok,East,23,37
202507210000,Cheung Chau,Southeast,38,44
202507210000,Cheung Chau Beach,East,30,39
202507210000,Green Island,East,24,44
202507210000,Hong Kong Sea School,N/A,N/A,N/A
202507210000,Kai Tak,East,18,35
202507210000,King's Park,East,15,26
202507210000,Lamma Island,Southeast,23,40
202507210000,Lau Fau Shan,East,10,21
202507210000,Ngong Ping,N/A,28,80
202507210000,North Point,East,14,22
202507210000,Peng Chau,Southeast,22,33
202507210000,Sai Kung,Southeast,18,28
202507210000,Sha Chau,Southeast,26,35
202507210000,Sha Tin,Southeast,15,30
202507210000,Shek Kong,East,N/A,N/A
202507210000,Stanley,N/A,N/A,N/A
202507210000,Star Ferry,East,21,29
202507210000,Ta Kwu Ling,East,12,24
202507210000,Tai Mei Tuk,East,23,30
202507210000,Tai Po Kau,Southeast,21,28
202507210000,Tap Mun,Southeast,26,36
202507210000,Tate's Cairn,South,29,47
202507210000,Tseung Kwan O,East,10,20
202507210000,Tsing Yi,East,21,34
202507210000,Tuen Mun,Southeast,19,39
202507210000,Waglan Island,East,34,39
202507210000,Wetland Park,Southeast,1,8
202507210000,Wong Chuk Hang,East,11,26
