Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507202000,Central Pier,Southeast,25,43
202507202000,Chek Lap Kok,Southeast,33,52
202507202000,Cheung Chau,Southeast,47,54
202507202000,Cheung Chau Beach,East,40,56
202507202000,Green Island,Southeast,36,56
202507202000,Hong Kong Sea School,N/A,N/A,N/A
202507202000,Kai Tak,East,21,35
202507202000,King's Park,East,26,43
202507202000,Lamma Island,Southeast,30,51
202507202000,Lau Fau Shan,East,24,40
202507202000,Ngong Ping,N/A,69,111
202507202000,North Point,East,15,26
202507202000,Peng Chau,East,28,48
202507202000,Sai Kung,Southeast,27,44
202507202000,Sha Chau,Southeast,46,62
202507202000,Sha Tin,Southeast,15,33
202507202000,Shek Kong,East,N/A,N/A
202507202000,Stanley,N/A,N/A,N/A
202507202000,Star Ferry,East,28,46
202507202000,Ta Kwu Ling,East,18,32
202507202000,Tai Mei Tuk,East,30,39
202507202000,Tai Po Kau,Southeast,21,30
202507202000,Tap Mun,Southeast,30,36
202507202000,Tate's Cairn,South,25,42
202507202000,Tseung Kwan O,Southeast,14,36
202507202000,Tsing Yi,East,19,43
202507202000,Tuen Mun,Southeast,21,40
202507202000,Waglan Island,East,42,44
202507202000,Wetland Park,East,9,23
202507202000,Wong Chuk Hang,East,12,30
