Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200910,Central Pier,Northeast,35,80
202507200910,Chek Lap Kok,North,58,73
202507200910,Cheung Chau,North,61,102
202507200910,Cheung Chau Beach,Northeast,39,80
202507200910,Green Island,North,97,138
202507200910,Hong Kong Sea School,Northeast,73,134
202507200910,Kai Tak,Northeast,30,77
202507200910,King's Park,Northeast,33,69
202507200910,Lamma Island,North,40,87
202507200910,Lau Fau Shan,North,67,94
202507200910,Ngong Ping,N/A,56,105
202507200910,North Point,Northeast,62,111
202507200910,Peng Chau,North,46,77
202507200910,Sai Kung,Northeast,78,126
202507200910,Sha Chau,North,72,91
202507200910,Sha Tin,Northeast,33,87
202507200910,Shek Kong,North,N/A,N/A
202507200910,Stanley,N/A,N/A,N/A
202507200910,Star Ferry,Southeast,12,34
202507200910,Ta Kwu Ling,Northeast,33,60
202507200910,Tai Mei Tuk,Northeast,62,100
202507200910,Tai Po Kau,Northeast,51,89
202507200910,Tap Mun,East,75,108
202507200910,Tate's Cairn,Northeast,118,164
202507200910,Tseung Kwan O,Northeast,54,109
202507200910,Tsing Yi,Northwest,24,44
202507200910,Tuen Mun,North,16,40
202507200910,Waglan Island,Northeast,117,142
202507200910,Wetland Park,North,12,50
202507200910,Wong Chuk Hang,Southeast,22,61
