Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507200800,Central Pier,North,21,48
202507200800,Chek Lap Kok,North,52,67
202507200800,Cheung Chau,North,53,77
202507200800,Cheung Chau Beach,Northeast,37,67
202507200800,Green Island,North,63,87
202507200800,Hong Kong Sea School,North,40,75
202507200800,Kai Tak,North,30,78
202507200800,King's Park,North,27,60
202507200800,Lamma Island,North,35,70
202507200800,Lau Fau Shan,North,51,64
202507200800,Ngong Ping,N/A,45,82
202507200800,North Point,North,37,59
202507200800,Peng Chau,Northwest,51,80
202507200800,Sai Kung,North,48,82
202507200800,Sha Chau,North,60,75
202507200800,Sha Tin,North,25,64
202507200800,Shek Kong,North,N/A,N/A
202507200800,Stanley,N/A,N/A,N/A
202507200800,Star Ferry,Northwest,10,26
202507200800,Ta Kwu Ling,North,25,48
202507200800,Tai Mei Tuk,Northeast,48,81
202507200800,Tai Po Kau,North,40,60
202507200800,Tap Mun,North,34,66
202507200800,Tate's Cairn,North,94,114
202507200800,Tseung Kwan O,North,27,72
202507200800,Tsing Yi,Northwest,39,66
202507200800,Tuen Mun,Northwest,12,36
202507200800,Waglan Island,North,87,100
202507200800,Wetland Park,North,8,24
202507200800,Wong Chuk Hang,Northwest,25,68
