Date time,Automatic Weather Station,10-Minute Mean Wind Direction(Compass points),10-Minute Mean Speed(km/hour),10-Minute Maximum Gust(km/hour)
202507201430,Central Pier,Southeast,30,52
202507201430,Chek Lap Kok,East,46,69
202507201430,Cheung Chau,Southeast,76,87
202507201430,Cheung Chau Beach,East,36,75
202507201430,Green Island,Southeast,40,64
202507201430,Hong Kong Sea School,N/A,N/A,N/A
202507201430,Kai Tak,East,39,57
202507201430,King's Park,Southeast,22,46
202507201430,Lamma Island,Southeast,40,63
202507201430,Lau Fau Shan,Southeast,22,40
202507201430,Ngong Ping,N/A,95,134
202507201430,North Point,East,21,48
202507201430,Peng Chau,East,34,67
202507201430,Sai Kung,Southeast,37,71
202507201430,Sha Chau,Southeast,56,87
202507201430,Sha Tin,Southeast,20,50
202507201430,Shek Kong,East,N/A,N/A
202507201430,Stanley,N/A,N/A,N/A
202507201430,Star Ferry,East,39,57
202507201430,Ta Kwu Ling,East,28,58
202507201430,Tai Mei Tuk,East,70,87
202507201430,Tai Po Kau,East,53,75
202507201430,Tap Mun,East,78,101
202507201430,Tate's Cairn,Southeast,44,78
202507201430,Tseung Kwan O,Southeast,17,39
202507201430,Tsing Yi,Southeast,23,43
202507201430,Tuen Mun,Southeast,15,80
202507201430,Waglan Island,Southeast,59,75
202507201430,Wetland Park,East,11,32
202507201430,Wong Chuk Hang,East,17,35
